"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCD3",1038.45924013363,-0.622390533420957,0.142127317125991,-4.37910562168164,1.19167368290341e-05,7.03450682598657e-05
"ABCD4",408.997443175815,-0.827316644346203,0.167459188302589,-4.94040758666101,7.79594353725051e-07,5.85660538505823e-06
"ABCE1",3422.47458608331,-0.710944861775427,0.154813672309621,-4.59226146611628,4.38468540119511e-06,2.82005764769543e-05
"ABCF1",331.076864698003,-0.138066650534417,0.199481011190949,-0.692129289450294,0.488856139516916,0.627572656600972
"ABCF1_1",131.073925198601,-0.0663117268845652,0.225027922518727,-0.294682216066083,0.76823664975798,0.846997045783588
"ABCF1_2",92.1600345812481,0.0519021185926278,0.245572447917411,0.211351554430419,0.832612956764375,0.891346446028655
"ABCF1_3",330.880915765936,-0.19636774593372,0.173105354630216,-1.13438285229938,0.256633988790745,0.393909638165038
"ABCF1_4",337.49425908322,-0.0493770051828535,0.18197095715767,-0.271345526528558,0.786125294293278,0.859358382236634
"ABCF1_5",461.10055364576,-0.275493097228939,0.163539638578994,-1.68456466959763,0.0920725926207105,0.177814648009
"ABCF1_6",333.459192796391,-0.149533342478461,0.198547255038024,-0.753137294443196,0.45136741550548,0.593995195866139
"ABCF2",443.07615505296,-0.206485377829529,0.191789688183616,-1.07662398216031,0.28164828572353,0.421487934246353
"ABCF3",821.647937016463,0.0252164069403058,0.18736436271437,0.134584862217087,0.892940110905931,0.932704817678516
"ABCG1",504.593348953508,-0.296360813172965,0.309119690265723,-0.958725123327506,0.33769723856059,0.481450577914201
"ABCG2",1200.84295992525,-2.56241096872546,0.555274946899055,-4.61467059343357,3.93719268992992e-06,2.55314893311272e-05
"ABCG4",4.9905728802582,-2.23999690643032,1.0645656733881,-2.10414158790344,0.0353660980423494,0.0814409432441646
"ABHD1",4.5506754563567,-0.303966573708637,0.95587862640856,-0.317997039907361,0.750487182273411,0.834850792555773
"ABHD10",612.892853760838,-0.4652998798181,0.164210607702328,-2.83355555605501,0.00460333055326725,0.0143666866376984
"ABHD11",74.0264569043954,-0.163269537724536,0.272371441506419,-0.599437065874208,0.548881465846796,0.679659836172469
"ABHD12",1037.70043225597,1.25180102874113,0.191242776744409,6.54561207513803,5.92522026042042e-11,8.27577467142237e-10
"ABHD13",672.700134240092,0.683622781375965,0.216956885114529,3.15096145031346,0.00162733967338997,0.00578862683191507
"ABHD14A",33.9512193674434,-1.16816375933671,0.45053831211036,-2.59281780913355,0.00951931841540613,0.0268867860132915
"ABHD14B",441.150521950484,-0.305634643560215,0.22834729762964,-1.33846402708881,0.180745219300438,0.30146734720177
"ABHD15",126.600250105135,-1.31364024689971,0.2372556505343,-5.5368133232713,3.08024552052923e-08,2.90672264062564e-07
"ABHD16A",86.2504674556725,-0.391666382106327,0.293449716352706,-1.33469674796199,0.181975618378086,0.302712161581738
"ABHD16A_1",17.9847240697733,-1.0324532814498,0.617832764986674,-1.67108858571472,0.0947041815929394,0.181877820084429
"ABHD16A_2",13.8151494792579,-0.116066177254926,0.561695293005731,-0.206635481372535,0.836294548111144,0.893782106915505
"ABHD16A_3",142.252648009734,-0.252853243993697,0.211318086699058,-1.19655277947784,0.231480915005748,0.364603507672287
"ABHD16A_4",106.241148832784,0.0780284168364139,0.23466543759791,0.332509199629612,0.739504794214351,0.826794738311234
"ABHD16A_5",30.2178544444795,-0.150375767577075,0.391368154575974,-0.384230974898811,0.700807262414492,0.800247991940092
"ABHD16A_6",48.7936563378148,-0.394469436297911,0.347059958704523,-1.1366031326989,0.255704229884668,0.392820401999726
"ABHD17A",396.23452660432,-0.0184328463785794,0.180045055170372,-0.102379075954832,0.918455791362952,0.947241960298052
"ABHD17B",588.843769452662,-0.10529857522592,0.153401448597326,-0.686424907905042,0.492445202094671,0.630548144427479
"ABHD17C",412.980561932925,-0.132800862797382,0.239166066508892,-0.555266324925927,0.578712508842373,0.704206413344812
"ABHD18",170.255184572386,0.242769003801428,0.266929714850274,0.909486618743819,0.363093318021057,0.507551946334632
"ABHD2",2956.04835664624,0.416288215387013,0.145670546623073,2.85773771731751,0.00426672906994961,0.0134482644709385
"ABHD3",102.54128704141,1.54431372131523,0.325191516609087,4.74893606517925,2.04489570723506e-06,1.40347617625151e-05
"ABHD4",1045.79369913695,1.0413036818894,0.18568579927708,5.60788000990623,2.04819940778313e-08,1.97497312264949e-07
"ABHD5",919.785102911904,0.616537744502763,0.147371598716998,4.18355877163765,2.86980854003574e-05,0.000155586314236648
"ABHD6",123.697889094479,-1.37813840917855,0.268033003172824,-5.14167431944918,2.72300840295272e-07,2.21058278971842e-06
"ABHD8",54.1216245412098,-0.776914501177841,0.341399238943088,-2.27567730842937,0.0228653304649118,0.0567198536636309
"ABI1",2346.50223962936,1.09769417606022,0.163628517469081,6.70845273818263,1.96698854705116e-11,2.93690742238123e-10
"ABI2",1759.6574381196,-0.510699142925569,0.162765036553472,-3.13764647334314,0.00170310156054578,0.00602859414016691
"ABI3",650.910275662832,-0.122416863457534,0.223647647536653,-0.547364860779371,0.584128091484698,0.709056817789818
"ABI3BP",495.649981877973,0.559516592904381,0.313941268282509,1.78223333289488,0.0747111891972822,0.15039860854444
"ABITRAM",338.096375363121,-0.117650090463469,0.172169298104052,-0.683339548682869,0.49439230912261,0.632204374789505
"ABL1",3362.94535069416,0.294761063393845,0.131760505840698,2.23709723572419,0.0252799856007771,0.0615460058873942
"ABL2",11460.7459789697,1.6032893945352,0.154325987067965,10.3889787131517,2.78317211717327e-25,1.67948332863014e-23
"ABLIM1",9221.57833887919,-1.50745273790099,0.495213227803564,-3.04404780257394,0.00233418047839986,0.00796422890668926
"ABLIM2",18.7210867739822,-2.05092601354291,0.767560429065291,-2.67200592406836,0.00753993173278388,0.0219338219628999
"ABLIM3",1662.50309795173,-1.2708615166322,0.198155570085628,-6.41345340977814,1.42259605039289e-10,1.86404080417459e-09
"ABR",538.127833061045,0.107440070542319,0.15870479868983,0.67698060442582,0.498418260473197,0.636113577568905
"ABR_1",685.752966547799,0.0252888665495707,0.149524997099094,0.169128018994784,0.865695946416169,0.914677236261194
"ABR_2",1015.64451905673,0.0299361200783499,0.136981383543401,0.218541522241707,0.827007209993855,0.887728615594354
"ABRACL",1722.72612324971,0.554858309127959,0.160035469502297,3.4670958310276,0.000526114284735412,0.00211193448369115
"ABRAXAS1",729.676350223205,-0.0851643283498149,0.175171852994116,-0.48617587183185,0.626842476845793,0.74362826622719
"ABRAXAS2",800.249281007195,0.628266370595672,0.142068845388863,4.42226702748247,9.76706407206435e-06,5.86427561173607e-05
"ABT1",473.765756954132,0.356869977918707,0.180279493343913,1.97953728013823,0.0477555466178678,0.104515367630323
"ABT1_1",155.346836481636,0.3448151205887,0.254850688029122,1.35300839583882,0.176052948186417,0.29549461491573
"ABTB1",76.2022175063045,-1.01473771059741,0.288481667040602,-3.51751194801087,0.000435612739287848,0.00178601223108018
"ABTB2",13.7130213003379,1.13358704898296,0.601887306063729,1.88338753378349,0.0596478685312117,0.125154669258225
"ACAA1",432.085177825476,-0.441023298652995,0.222352764459823,-1.98343969198855,0.0473183372171722,0.103748324059128
"ACAA2",1105.14496958929,-0.124626401732462,0.152848521000009,-0.815358898582047,0.414866903832748,0.559502178947063
"ACACA",1198.10259671236,-1.11181697006148,0.257215565647094,-4.32251044863638,1.54263775187199e-05,8.92999752976626e-05
"ACACA_1",1073.15964362967,-1.07389931095613,0.226314677385176,-4.74515980741458,2.08341785935642e-06,1.42702544923786e-05
"ACACB",48.6208868884163,-1.5151265710325,0.358630568085632,-4.22475579569315,2.39200018892631e-05,0.000132148100630278
"ACAD10",225.594419550111,-0.365305874528895,0.222667244706202,-1.64059098593912,0.100882347393261,0.191018940092119
"ACAD11",2.43382061057861,-2.15252205878972,1.41963508101283,-1.51625025866085,0.129456084007648,0.232707409562409
"ACAD8",369.838094107962,-0.202330469590401,0.1682759959294,-1.20237273577206,0.229219147555688,0.361741470176351
"ACAD9",625.065937486557,-0.486966449294563,0.15338175626454,-3.17486551956469,0.00149905957619159,0.00537841840886241
"ACAD9-DT",5.0900369737898,-0.263733648221995,0.936640617280286,-0.281574003258363,0.778270176346438,0.853616434182685
"ACADM",750.178185379987,0.056501241456969,0.15622006125627,0.361677245563757,0.717593232939764,0.811848455358166
"ACADS",106.377153452689,-0.687361904092714,0.243172206700953,-2.82664665266625,0.00470381999481751,0.0146376256181498
"ACADSB",431.052365631614,-0.172770479940071,0.21095252178304,-0.819001728349861,0.412785427495071,0.557434388308637
"ACADVL",2001.20473992924,-0.0366829053525197,0.20651407859564,-0.177629077891323,0.859014286828375,0.909602423168021
"ACAN",2.74135925945797,-0.85437542154776,1.36882925988468,-0.624165077841586,0.532519178761531,0.665313633918688
