"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",9.6818029957394,0.0703258271742375,0.48504337261411,0.144988739450703,0.884719762459762,0.978885878001716
"A1BG-AS1",4.04523189692032,0.180422779896217,0.747997703127014,0.241207665667899,0.809394169939298,NA
"A2M",1227.90623705022,0.602394354906101,0.487363512684602,1.23602678335081,0.21644860817246,0.622389909848068
"A2M-AS1",33.5390001567631,-0.112777571885926,0.315932070082504,-0.356967786956465,0.721115921393126,0.936411077448524
"A2ML1",0.868252665702116,0.67583157372056,1.59969660815592,0.42247484321395,0.672678459136897,NA
"A3GALT2",0.881416382858161,-1.39403507634225,2.06507184545733,-0.675054032337324,0.499641436968614,NA
"A4GALT",504.229140473435,-0.124419191968575,0.218169516376864,-0.570286784491259,0.568483202805272,0.879664623669433
"AAAS",944.798772116591,-0.287401525394072,0.146538793416529,-1.96126581018821,0.0498480234301388,0.301084040923337
"AAAS_1",93.0090506638308,-0.239016846535704,0.18507178525137,-1.29148182264014,0.19653665423655,0.597993134781637
"AACS",1207.00601914882,0.17821047079814,0.089683407919576,1.98710636596182,0.0469106109436309,0.289370749841987
"AADAC",8.52114608293951,3.49196936452484,0.981405221236204,3.55813204267068,0.000373501552269382,0.00999678702786097
"AADACP1",23.2609195752126,1.35981212268679,0.368759625947501,3.68752983516797,0.000226441550576941,0.00672071158159496
"AADAT",118.16034088685,0.489121119872883,0.20139519354549,2.42866332240647,0.0151545978057458,0.144749803112652
"AAGAB",1750.05340300899,-0.00897304922381206,0.0718564718101652,-0.124874614600027,0.900622815650817,0.981926490438525
"AAK1",4650.37130167753,0.11189287281101,0.130787586874821,0.855531289204869,0.392257090198732,0.786331525255824
"AAMDC",525.90062432194,-0.175358735624342,0.105750025185344,-1.65823823982072,0.0972693892240058,0.432721950159829
"AAMP",2339.16639183349,-0.02747512402806,0.0782364904242456,-0.351180425899388,0.725452993982901,0.937268768165058
"AANAT",1.15854608547477,-0.934031076746227,2.13305315191625,-0.437884576812879,0.661469956499209,NA
"AAR2",1217.38996274439,-0.0210357773254574,0.0837304692327631,-0.25123204871789,0.801634707680108,0.95976228810003
"AARD",1.14068384882874,0.36007228528481,1.48019821122751,0.243259505756467,0.807804372006397,NA
"AARS1",4460.51846861813,-0.205123093500828,0.129160412216697,-1.58812665568677,0.112257701871979,0.463478812999147
