"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AATBC",28.4235941398153,-1.51407338808865,0.517675737726842,-2.92475246133241,0.00344730323768174,0.0155976993088576
"AATF",1037.95010628335,-0.0936148871990274,0.0809921101286261,-1.15585193484099,0.247741725711299,0.398864087527875
"AATF_1",911.702415517938,-0.0889779403148581,0.0837508144329708,-1.06241283642765,0.2880483088989,0.443801928629567
"AATK",76.7922007299191,0.365422997710002,0.251315768743661,1.45403927312945,0.145935418178516,0.272596608604818
"ABALON",40.9781276014659,-0.534139543857879,0.257486719616601,-2.07443531322009,0.0380389005459761,0.0988820415487564
"ABAT",121.347877686229,-0.458738033052714,0.253804072492714,-1.807449457163,0.0706922285470457,0.158394789038516
"ABCA1",1370.73148502877,-0.300683490994,0.265174781111102,-1.13390681321246,0.256833638896951,0.4091939500788
"ABCA10",11.5812206851879,0.208086543648687,0.523395824816294,0.3975701252904,0.690947085648862,0.804129319449247
"ABCA11P",136.34922894293,0.303170172276928,0.202448884320309,1.49751466052666,0.134259393779964,0.256335894199653
"ABCA12",2.53013782164899,-0.0839682708743345,0.989424153515359,-0.084865798531399,0.932368082479951,NA
"ABCA13",8.65638764212198,-0.288804754519326,0.644824298413634,-0.447881314692746,0.654238854274566,0.776288415853377
"ABCA17P",1.49842481010075,-1.07380685459754,1.43276787920101,-0.749463238383287,0.453578047848028,NA
"ABCA2",830.010770835252,0.112563963886857,0.206953935344461,0.543908303553163,0.586504574642864,0.722634464642642
"ABCA3",2502.19602783107,-0.337679825916798,0.147127933466757,-2.29514421877676,0.0217248606821284,0.0646977269451275
"ABCA4",100.01383148923,1.20380455846187,0.236802825674236,5.0835734541357,3.70399240580846e-07,9.92760798357901e-06
"ABCA5",563.43513566671,-0.0213156700825092,0.142029636987626,-0.150079029522313,0.880702264602979,0.92990852573714
"ABCA6",1335.01466939983,-0.178571218052215,0.146399151044985,-1.21975583039648,0.22255745003805,0.370483390979739
"ABCA7",154.936345587815,0.229378564811173,0.210879904044992,1.08772130682606,0.276718158630692,0.430890955733861
"ABCA8",224.751055205976,0.160138171972373,0.201426880892548,0.795018873661652,0.426602523462578,0.582532896791788
"ABCA9",185.952470773179,-0.289421022191818,0.262543601776271,-1.10237316862306,0.270299471406684,0.423949732997185
"ABCA9-AS1",1.06343705844901,0.298457178758606,1.99718072913927,0.14943924423266,0.881207046963083,NA
"ABCB1",173.932862792883,0.0895819517589851,0.216248031276341,0.414255571392968,0.67868694764485,0.79460860090562
"ABCB10",1103.63398883373,-0.465190982206429,0.180449084247045,-2.57796255463151,0.00993847670847582,0.0355572001590021
"ABCB11",22.6033338236601,0.768186431620184,0.421169809942442,1.82393517646758,0.0681618728865665,0.154417534156797
"ABCB11_1",1.45124477855332,0.664451892916946,1.62148032187868,0.409781040171427,0.681966575653192,NA
"ABCB4",17.9222034724926,0.882773317315584,0.474471630908856,1.86053972420779,0.0628092036754631,0.145250436570752
"ABCB6",464.189772563347,-0.389090272288869,0.106256565920877,-3.66179980424552,0.000250449544308099,0.00202511051589528
"ABCB7",967.072018108234,-0.0395336219700613,0.117093478918858,-0.337624454709873,0.735646211060899,0.835394130120126
"ABCB8",532.49260265341,0.0579269347539534,0.111793573184915,0.518159793122794,0.604346784865797,0.737502513447923
"ABCB9",307.953880432437,0.180787796164647,0.145477488417595,1.24272008082579,0.213971001495236,0.360244031871269
"ABCC1",3279.73752255949,0.796724361765861,0.129602331364689,6.14745393371013,7.87365567129302e-10,5.06204013141659e-08
"ABCC1_1",1840.43658105415,0.712757501991171,0.138775140564486,5.13606038582944,2.80557543581647e-07,7.79577479503072e-06
"ABCC10",500.180416139461,-0.238479091888201,0.166005881032123,-1.43657014080154,0.150840172975978,0.279239552362513
"ABCC11",1.6841021819634,0.602138942229651,1.30566600424191,0.46117379197543,0.644673923024117,NA
"ABCC2",59.2646388243006,0.272950376626008,0.279980003903596,0.974892395244026,0.329613638749255,0.487812315889121
"ABCC3",13.4149901021335,-0.367017658353781,0.530677516591814,-0.691602049981106,0.489187273949917,0.640049297713269
"ABCC4",2297.65521551529,0.409879907127055,0.190301292745684,2.15384720310236,0.0312521565448727,0.0852533345781354
"ABCC5",649.865414306673,0.389197933413598,0.0996624565372651,3.90516094963074,9.41626934263608e-05,0.000928202800988362
"ABCC6",10.3134542988926,0.730781239993372,0.512053379755394,1.42715831763959,0.153534266034658,0.283028449746985
"ABCC6_1",8.84844070355242,0.93731527394434,0.587277977727136,1.59603341091029,0.110481334077644,0.221604739529924
"ABCC6P1",2.01437792535205,-0.723618976280413,1.17540481431924,-0.615633837351189,0.538136213449474,NA
"ABCC6P2",2.58154508502825,1.50698683940008,1.22568142868536,1.22950940116343,0.218880875241963,NA
"ABCC6P2_1",1.01847545834662,-0.111443615316388,1.76577366677612,-0.0631131936177628,0.949676368257508,NA
"ABCD1",440.974172888824,0.37219657921514,0.152650456393022,2.43822775253853,0.0147594716418053,0.0482651405600459
"ABCD3",1756.45919792061,-0.250965191943904,0.155000156628506,-1.61912863446584,0.10541958896372,0.213659685181641
"ABCD4",967.794298905127,-0.283163147415324,0.13291733163235,-2.13037038840469,0.0331410465081677,0.0893495694059452
"ABCE1",4939.22136849842,-0.546202284338448,0.170363717925472,-3.20609511807785,0.00134549504520414,0.00753056160008567
"ABCF1",503.181384035889,-0.0419220588273606,0.115971476757745,-0.361485944642511,0.717736210216432,0.82222235273906
"ABCF1_1",217.106485241825,0.0130635615837613,0.135841631802439,0.0961675843438055,0.923387475406288,0.955642159170282
"ABCF1_2",154.526567770628,0.0291173332168114,0.140613551081109,0.207073450552543,0.835952496102595,0.902273467230936
"ABCF1_3",517.194918918819,-0.0379242360701566,0.1090890441504,-0.34764477373063,0.728106976580912,0.830042797141814
"ABCF1_4",550.696281982753,-0.0467979877949742,0.134373659464064,-0.34826756956403,0.727639246848488,0.829701901307036
"ABCF1_5",688.701827426745,0.0232495980583162,0.106990394470335,0.217305470957606,0.827970293758164,0.897199646879887
"ABCF1_6",513.738940037716,-0.0925397699167908,0.0998209471797753,-0.927057621985181,0.353896617440184,0.512643263007196
"ABCF2",859.21875271217,0.12528995812924,0.12239038471282,1.02369118638873,0.305981159616992,0.462758867861707
"ABCF2-H2BK1",2.45032715926583,-2.42785933132716,1.49687483825704,-1.62195212938054,0.104813598438592,NA
"ABCF3",1287.7544327123,-0.00154722811093686,0.0974208837666038,-0.0158818936055193,0.987328614991586,0.992727989508815
"ABCG1",518.872011296939,0.0277567180587115,0.20493175724416,0.135443712736243,0.892261064766129,0.936683667403632
"ABCG2",1230.46017631759,-0.372631845336662,0.228438286179303,-1.63121450247696,0.102845066259491,0.209755103581325
"ABCG4",20.9619181175418,-0.560847602533105,0.416103692013812,-1.34785538628311,0.177704899719264,0.315010676894673
"ABCG5",1.21540691077186,1.50606804461177,1.95948284399133,0.768604863895623,0.442127917193902,NA
