"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACKR3",896.956264460338,-1.01784602352184,0.855763099988591,-1.18940162708046,0.234281660874753,0.464293403456536
"ACKR4",286.431915663672,-2.3086265644842,0.981192187210115,-2.35287907361804,0.0186286911733074,0.0908065573307727
"ACLY",14306.4665408149,0.353039806936007,0.211807771795355,1.66679345117283,0.095555482890721,0.26634053388319
"ACMSD",1.2871819600304,-1.28651786284459,2.09438817308809,-0.614269064052091,0.539037541753218,NA
"ACO1",2680.41008433162,-0.640058425487426,0.253228049683624,-2.52759686885831,0.011484613715919,0.0654044816863093
"ACO2",2230.79687007177,0.18399333512117,0.171333212457218,1.07389181865199,0.282871170586269,0.518038980107414
"ACOT1",232.454125607037,0.447840319805428,0.297863629591723,1.5035078986289,0.132708121653457,0.330363798934058
"ACOT11",103.016831005134,0.474150372428624,0.451301046443168,1.05062989808142,0.293428603882322,0.528924009902152
"ACOT12",3.79884992103801,-0.239804061617444,1.01638836717155,-0.235937432346635,0.813481221255278,0.907966354494119
"ACOT13",506.821960081148,-0.156684595931822,0.334172675215894,-0.468873153170272,0.639160307074259,0.808851687233936
"ACOT2",265.582785377052,0.364984877895539,0.299288605909605,1.219508095827,0.222651404993919,0.449392901253562
"ACOT4",8.38180462120118,-0.302068558797313,0.678817301468743,-0.444992427481936,0.656325226559124,0.819356515695268
"ACOT7",1376.16476218152,0.345727182624266,0.286839176463075,1.20529973237031,0.228087612899684,0.456287466919312
"ACOT8",175.36781283338,-0.249427370509245,0.237022767829852,-1.05233506803151,0.292645847889502,0.527915693147601
"ACOT9",2051.69515816445,0.603155963737825,0.173414906710373,3.47810909211617,0.000504964367597554,0.00681773218907488
"ACOX1",1954.3985041891,0.156895687902843,0.230771221170868,0.679875450269747,0.496583327369151,0.711953967061757
"ACOX2",54.4009210558989,-2.21698453709638,0.425260371018836,-5.21324037738327,1.85570180257114e-07,1.2026205783578e-05
"ACOX3",828.134735144227,-0.113722146348655,0.250799742920816,-0.453438049912834,0.650233342754891,0.815158101428722
"ACOXL",8.09043135535344,-1.45522104347137,0.892682007344155,-1.63016732890231,0.103066136895831,0.280666007453601
"ACP1",2421.70856018692,0.743088067034371,0.233572945665139,3.18139613694686,0.00146567066642916,0.0150406289859328
"ACP2",923.246813288205,-0.612974413237799,0.252457916451842,-2.42802611164989,0.0151812502311694,0.0791554667920275
