Symbol,norm_vec_FSS,norm_vec_remod,norm_vec_OSS
IPO13,-0.003230533514559694,-0.03644255084540959,0.03134676367527038
MAT2A,-0.1304188448300691,0.030969219481049973,0.030851224539719897
ISOC1,-0.004869131814711526,-0.010517308727077282,0.03079430130886312
POLR2K,-0.024160064276335748,0.023837886315163474,0.030275037620335486
PAK1,0.033153958321011506,0.049711068772569554,0.03022890934791767
RALGDS,-0.012609821134776777,-0.009954827979721312,0.030122758409578374
STMN1,0.02864124571385525,-0.005884373547564837,0.030010141106879197
CRYZ,0.011979977120089677,-0.049124473002226644,0.029808221330484712
ECH1,0.01387138246015372,-0.037211669542466616,0.029490715819410214
BPHL,-0.006649416355750595,-0.029866762084620278,0.029377699892375892
PSMG1,0.011968625709142944,-0.0313846205155459,0.028748175805155908
MAPKAPK5,-0.028092689958117145,0.027718069863111188,0.02869087138580026
CALM3,-0.02341539417101333,-0.025199971534040702,0.02804420735765917
EED,0.03396169129020251,-0.05195762484157988,0.028034674516834168
PCCB,-0.005696211550716693,-0.026554321996586288,0.027988647077140334
HDAC6,0.035316719245033934,-0.016458236864887628,0.027888412541560187
SLC25A14,0.0,0.0,0.027620458955105225
ADH5,-0.0174733325060732,-0.010109537978940203,0.027572932999805604
EGFR,0.03875358267122743,0.06393818697516326,0.027430745897988763
LBR,-0.014959338193324285,-0.0165000191917016,0.02741272777537247
COG4,0.03813914659678152,-0.020549206787215394,0.02736749835581999
SMARCD2,-0.019756166071860717,-0.015351600238104012,0.02705414947845694
GRWD1,-0.022849730816422328,-0.03676401798344755,0.026723180739769994
ADAT1,-0.03235217979192025,0.02148621070325033,0.02657175938169789
RPA3,0.0,0.026702386766508737,0.02645247343216079
NUDCD3,-0.01861817524150012,-0.03833764953702579,0.026382267539825078
NPRL2,0.022539943719420183,-0.06379642117660624,0.026333743866689054
BRCA1,0.09982864427773845,-0.0058375523176526275,0.026067051321045462
CDC42,-0.017619133523363764,0.017384179822444213,0.02598223632305121
FAIM,0.026672627139276497,-0.0484567919233982,0.025801951940805378
TRAM2,-0.004494522469522363,-0.06403800420969688,0.025781995014325855
DERA,-0.03697713182759088,0.019804338266657562,0.02565016574955763
FASTKD5,0.0,0.007369938424798094,0.025629574091595612
MTERF3,-0.011870029140637813,-0.033315225048686,0.025614161527900615
HMGCR,-0.010051958660648558,0.005982096354274652,0.025225986432866252
MMP1,-0.007565055279753757,0.014508475880576499,0.02490760656103942
KIF14,0.05028504621422502,-0.011262324188923851,0.024884381446155963
HTRA1,-0.04070187696149911,0.04015911152903357,0.024479705543404378
CASP2,-0.017593202185400912,-0.04817148902043341,0.02437470889109711
PRKCQ,0.01764164840366394,-0.00043330850720758364,0.024251181446065494
SESN1,-0.02963941486527512,-0.04281438011587879,0.0242334623819285
SMC1A,0.04645367743082663,-0.006252128175315781,0.024191341139914824
GNPDA1,-0.007019881254585504,-0.03647044692823545,0.024150279163799273
GHR,0.04574053004661191,-0.005409313064336261,0.02403633924406349
POLR1C,-0.04515525852550068,-0.02372483559387663,0.02393547764948904
NR2F6,-0.0038731658742938665,-0.07251837647380549,0.02362671939394675
HMG20B,0.021986864271449823,-0.0039751218343374315,0.023574745026521193
NPEPL1,0.0,0.023696438375292513,0.023474658353217194
TRIM13,-0.006082959970547174,-0.053781131413803904,0.023435529798440578
RAD51C,0.0037926913719562544,-0.052388463523710745,0.023370815115668967
WASF3,-0.03869121038540425,0.00925875695624848,0.023353064430209194
SPTLC2,0.026384953458428964,-0.023714387018022958,0.023348157043124464
RFC2,0.0,0.023567615572580154,0.023347041230598064
CCDC86,0.059393206881440716,-0.03465095527477042,0.023206394130033225
RPS6KA1,0.006305974711455485,-0.050641379800834,0.023014199180717565
CSK,0.0013708736905882167,-0.00154996796650998,0.022982602095012756
CETN3,0.0,0.03865442911619522,0.022975197968116617
NRIP1,0.006771375049061627,0.012258258621109136,0.022886174668886334
SPR,0.010863475921078386,-0.05144834402448278,0.022869023237235563
TP53BP1,0.020785852158533184,-0.05361360043820191,0.022671405260738103
AURKA,-0.019518864603787597,-0.014966131941442647,0.022482769147555672
TSPAN4,-0.020780972867117185,0.010593639516159612,0.022414327317600128
USP22,0.0,0.0,0.0223650240972027
SERPINE1,-0.029935665243457237,0.0691489816153523,0.022040893608359233
WFS1,0.004226233740256951,-0.02822559146997042,0.021970901062601668
NOLC1,0.046092050479727066,-0.013624662878584371,0.021852888267249806
COQ8A,-0.03849231581358837,-0.03658599752486704,0.02181413949922883
CDK19,0.02002897653593736,-0.010594382831460419,0.02169645122852217
UBE3B,-0.007638474659309509,-0.025123183347740014,0.021645639249211576
PHKB,0.015501976918048437,-0.02556686009139569,0.021599241299554445
VDAC1,0.00407161813638019,0.036413367948685424,0.02154098146692041
RRP1B,0.004806020575784226,-0.016143585776549448,0.021446071188276683
LSM5,-0.020983630904772992,0.00942179325026388,0.02136969199252827
KIAA0100,-0.0009225340358579269,-0.015330166218906758,0.021348804075908195
WDR7,0.004559411455107822,-0.006357722479511795,0.02133243040115336
KHDC4,-0.04575552285396931,0.04693052163445036,0.021272860586267834
HDGFL3,-0.04471475593807198,0.05693282959872913,0.021258185012816545
ERBB2,-0.01701608189323549,0.02733351542709593,0.021147841779830687
SLC27A3,0.027554277463574722,-0.10331290973656046,0.020864039877703838
UTP14A,0.041986362914048954,0.015119739898749355,0.02086272534237512
EVL,0.0,0.020983666739175604,0.02078727612557657
ZNF318,0.0,0.07172408722367804,0.020780476585664946
EBNA1BP2,0.018691351709540817,-0.0029245572196580005,0.020491727433618087
MAPK1IP1L,-0.0041282496712499485,0.01856575181949689,0.020164782504336728
ASAH1,0.0,0.020186500270488943,0.01999757050793524
CHEK1,0.0,0.02016625715047141,0.019977516847596553
PXMP2,-0.04139707712735565,-0.004006253488991116,0.019776346158745944
TARBP1,0.01635290600636617,-0.07028064483903783,0.01961441901012276
VAV3,-0.01838415289545259,-0.12218032005777567,0.01951152232064213
DUSP6,-0.05562803479749509,0.0349566094160883,0.01945985834259796
POLR2I,-0.03492709440985528,-0.0008325129497418153,0.01920924140290641
MSH6,0.005704540253608144,-0.0015018972844448727,0.01877165438808258
TNFRSF21,-0.034986164173553186,0.03442696060506321,0.01849306487210735
CRKL,-0.011521294115147662,-0.01613237868597261,0.01848942156614476
ELAC2,0.011329782085022808,-0.017311109034618227,0.018265729733064413
JPT2,-0.009944735756876986,-0.005951890508827952,0.018202932787205518
DNAJA3,0.014596436647014202,-0.02359875320580865,0.018166430859855517
DHRS7,-0.03259090771754905,0.032156303236323465,0.018137644320393664
PIK3R3,-0.009573762951282854,-0.0638329062563887,0.01803444816376509
PFKL,0.0,0.01812221571345785,0.017952606030461143
COASY,0.0033523554739729555,-0.013725924528560798,0.01792467399736178
KLHL9,-0.05554140746406905,-0.021277572038077817,0.01791693221436911
STXBP2,0.0,0.018051972500096915,0.01788302023831951
RAC2,0.044560311206816305,-0.02487375725236192,0.017736309274978115
NUP62,0.029474755794124535,0.0038693749685964167,0.017619758683218863
EFCAB14,-0.017821141557790163,-0.020425463398746395,0.017564812081674534
KIAA0753,0.028844726038693223,0.0037583791496251483,0.017234936701651757
HMGCS1,-0.01759384158054843,0.0410223105358873,0.017212464984573673
DFFB,-0.046791503361224035,0.03193842941119171,0.01710302382959457
ADO,-0.04536936511597134,0.03273141681316449,0.0170942019282586
MCM3,0.01598819694474069,-0.006171035321576278,0.01707589217868359
SPRED2,0.006897138597484164,0.045509915301657156,0.016852654337346576
NFATC3,0.008074391695298751,-0.014161946814374264,0.01613003088938562
ACAA1,0.0,0.016152398389696534,0.016001224647267324
NNT,-0.008813142649475829,-0.027287714352294684,0.015418202189076764
ATMIN,0.0,-0.0004894148013875923,0.015374119706437395
GNAI1,0.001970802899929231,-0.043350982888891325,0.015299536451614698
BLMH,0.0,0.015246258793395692,0.015103565804761125
HACD3,0.012937662439854513,-0.030108569300252738,0.015011117434258326
AXIN1,0.0,-0.008914600450100948,0.014913103808543654
TXLNA,0.0,0.05121553494914496,0.014838574682922743
TCTN1,0.0,0.014977439018663934,0.014837261971650221
PSME2,0.0,0.014791148807768386,0.014652715290580988
CTNNAL1,0.031228370943225135,0.01341548525199062,0.014624979158534522
C5,0.053358804928991074,-0.05264725752638546,0.014614564412811703
CHERP,0.02436823703427957,0.0028411794778174823,0.014463453504268711
HEATR1,0.010978738691157765,-0.012036925702017481,0.014341264245861098
GALE,0.0,0.014455450147868863,0.014320158506056325
SKP1,-0.018455585765166666,0.004182715712560769,0.013779247455931462
OXA1L,0.0,0.013903506285638342,0.013773380404182323
NUP133,-0.004863865759867638,-0.019119151397774474,0.013635626207346842
DNMT3A,0.02327560048842519,0.0020465604133210516,0.013621619468614574
C2CD5,0.01628063958254512,-0.0466468531205369,0.013522503851438335
CCND1,0.0,0.046247356529943724,0.013399154269085332
RUVBL1,0.02670290358824615,-0.04003789902979356,0.013059141094759339
LAGE3,0.010362501530232522,-0.06738800704860291,0.012838155657153742
DFFA,0.019283058881308393,0.006981757657896812,0.012816632348848547
STAT1,0.011265994559846561,-0.011265404677166935,0.012768535249629667
TCFL5,0.030306379328319186,-0.014640077153136722,0.012722558931680762
STIMATE,-0.046107543441621095,0.0170076713600395,0.012662426569295998
CNDP2,0.005821401442137244,-0.008245841174190508,0.012502518294343326
UBE2C,0.04548516036384871,-0.04487860915347083,0.012458033999246582
MLLT11,0.00893786090183912,-0.01285510701290174,0.012448212705850302
RAE1,0.009392812734040488,0.01672387776485378,0.01240031507421889
ICAM3,-0.038262206591296026,0.020313994454373492,0.012304256783741497
MOK,0.044582560997331634,-0.043988046080414483,0.012210819006360563
AKAP8,0.0,-0.020120739722468493,0.012196836029986693
DUSP14,0.0,-0.021837934510149138,0.01215099526838262
CIAO3,-0.04868062227887744,0.01350063298769827,0.012077989362612743
LSM6,-0.026078285550334916,-0.03434257142687107,0.012061460276664838
FKBP14,-0.048738046322722314,0.024122794279298445,0.012008796490734911
YTHDF1,0.0,-0.010031891395737486,0.011665004352540627
PMM2,-0.023023612598207066,0.02831497595265553,0.011578014506757186
TM9SF3,-0.01922530386789781,0.01816979584232159,0.011539094181640267
PTK2B,0.0,0.039477883549435946,0.01143784837849892
FPGS,0.0,0.01132139203478975,0.011215432711467264
EPN2,-0.02552616807235949,0.023702197788191517,0.011149364296875035
SLC5A6,-0.0007890649100526458,-0.037983202862467126,0.011140820335752573
GFOD1,0.03996714215930853,-0.039434174521992243,0.010946691445967157
CEMIP2,-0.0033544347230256284,-0.015943249985433748,0.010930379164582272
CAPN1,0.024912696003243164,-0.010473105717839569,0.010910696800531916
CDK1,0.039577163949747675,-0.039049396728416244,0.010839879427392068
CASP7,0.0,0.037104274801535664,0.0107501474551613
CBR1,0.0,0.037096456186150976,0.01074788218333669
DNMT1,0.0843927839199138,-0.02464482203194452,0.010677433430736781
BLCAP,-0.07538590355376659,-0.006946062681719654,0.010633986498298876
RASA1,0.0,0.036209271279008366,0.010490839871560206
STUB1,-0.004869399231825129,-0.023193960007436037,0.010363967916352695
MRPL12,0.014831386670076748,-0.0504482563041641,0.01032744791740257
IFRD2,-0.002271743478825232,-0.05934735125863657,0.010151841392937693
PNKP,0.0,-0.0018223651621798215,0.010132931713377083
HES1,-0.07302033088182587,-0.06025228630819976,0.010009801652846246
HDAC2,0.02316370963747865,-0.010752167532439892,0.009850837920205817
KIF2C,0.0,0.03317126248780048,0.009610643650228602
NUDT9,0.022686299398420054,-0.01094935302355265,0.009526474175735034
ILK,0.0,0.03279953335596436,0.009502943311063047
BIRC5,0.034025212622394344,-0.03357148147723869,0.00931924285394595
CDK5R1,0.03396054771857317,-0.03350767888928862,0.009301531636398996
ACOT9,-0.010181947484359495,0.02565638033667648,0.009180008535752685
IGF2R,0.016060956566453753,0.04094981247189041,0.009169981798360387
PAF1,0.023186288110797905,-0.013156365106597144,0.009166913009304981
PIK3R4,-0.02745170668218228,0.015652933704102687,0.009140288193098312
NUSAP1,0.03328654255713148,-0.03284266168442889,0.009116926830133832
ASCC3,0.017450912956891593,-0.0027787161914645344,0.008963193769307662
SMC4,0.0785514816539169,-0.005681809095068211,0.008950410924188754
DAXX,0.0,0.03075449472954522,0.008910438352992921
MELK,0.03215338477221077,-0.03172461472291728,0.008806563667772131
PLK1,0.03214675558695669,-0.03171807393881002,0.008804747985149007
COL4A1,0.0,0.030291736079069594,0.008776364213143177
SNX11,-0.05154305805929984,0.006488456104705178,0.008672985705050517
NOL3,-0.01055643159597159,-0.05530249773940023,0.00860509958230316
MYC,0.0,0.029681738324606605,0.008599630781675516
HSPD1,0.0313738245881584,-0.030955450086982507,0.008593048156346072
CDCA4,-0.02632436666592481,0.014315921925874102,0.008563800123130724
NET1,0.03028719997693828,-0.02988331577255127,0.008295430070739464
COG2,-0.04301907432268824,0.003702473917580966,0.008289428327647202
SKIV2L,0.030218031090430236,-0.029815069263176702,0.008276485247132948
NT5DC2,-0.04577400064915632,0.0017713455865223462,0.008192082440911578
CANT1,0.0,0.02773902286320663,0.008036771709906054
BHLHE40,-0.0438331967909015,-0.009490195301038434,0.007974084544917949
NISCH,0.016303621379824336,-0.026980833600561492,0.00782887439034311
FKBP4,0.05218525294046742,-0.01447878439593095,0.007818682884265012
ARHGEF2,0.0,0.026756664972925375,0.007752155119748966
PXN,0.01305079134671578,-0.036126630154057045,0.0076417340683074065
SCARB1,0.02776189471264419,-0.0273916858202134,0.007603768469694376
NVL,0.027640213339906704,-0.027271627086229384,0.007570440881828083
TMEM109,0.0019990993229915864,-0.04098337863379695,0.007371927329020369
TBC1D31,0.0,0.024995887735681652,0.007242008646403039
G3BP1,-0.01923655728248398,0.013567478983818637,0.007157931025610949
BIRC2,-0.029662791737418173,0.015404014979926705,0.007091343985338408
CDK4,-0.012405748988496522,-0.04768477684741532,0.0070851744644151475
CCP110,0.0,0.024041996649268843,0.006965639686493404
CENPE,0.025424347856227974,-0.025085310490152866,0.006963532445920554
PDGFA,-0.025255533720812264,0.08741701731223041,0.006958380781703515
VAPB,0.0,0.023896192057428815,0.006923396013215762
RXYLT1,-0.028671993438687225,0.0072572503713224405,0.006912534336255889
CDK6,-0.03530867124931495,0.003325301747963847,0.006886682796231846
MAP3K4,0.01628348744445986,-0.020709064594454776,0.006843908222538089
WASHC5,-0.03020475674413292,0.005987263916816932,0.006801714298108075
MBNL1,-0.060386520662416884,0.05125788179059461,0.006697462143724897
RBM6,0.024256976038818965,-0.02393350574523841,0.006643798324402483
FBXO21,-0.03618010552357305,0.0019698594695587127,0.006640161744320554
DPH2,-0.04086538558593915,-0.0010506930707947805,0.006551008032008649
MPZL1,-0.016509147659743564,-0.0042427973132785155,0.00639670869495095
ALDOA,-0.022063351152795743,0.004223718537018796,0.0062617482377693824
CNPY3,0.02277951114964636,-0.02247574306464658,0.006239132106348769
RFC5,0.022470527278250274,-0.02217087953798894,0.006154503811223955
SLC35F2,0.00089814580950662,-0.033195182252762565,0.0058979816431076835
ZMYM2,-0.030165800767162358,0.0025775681060666465,0.005807294830684969
ABCF3,0.0,0.01976748697696036,0.005727194533701263
ARHGAP1,0.0,0.019532757774861586,0.005659186910641893
PWP1,-0.01397476469251713,0.010626267462884061,0.005631215945247571
PRKCD,0.018612487662977895,0.029955342002764902,0.005556540570251898
APBB2,0.019760994467158868,-0.019497478739909674,0.005412383708477664
HS2ST1,-0.016225061852519373,0.009040050085258246,0.005341010954603188
PRPF4,0.0,0.018348996335849667,0.005316218072437152
GATA2,0.043621694088482106,-0.01455893540700204,0.00531071148675809
DNM1L,0.019154421737407685,-0.018898994745483812,0.005246248124260574
SACM1L,0.0,0.0178898026276101,0.005183176796183632
TIMM22,-0.020148736899867216,0.0060992214332738215,0.00514719149522998
ARHGEF12,-0.009693637800981997,0.049279728472624344,0.005124309595870464
RAB11FIP2,-0.04470263835210121,0.023919072107434856,0.0051067613502228815
PAN2,0.013779058026070639,-0.059393948599493526,0.005099381783394018
TIPARP,-0.04709196990544022,0.0087525021799665,0.005067299100376239
YKT6,-0.01976453460943045,0.041334033330703394,0.005058058656790812
ARPP19,-0.031297257075564106,-0.0011837440701472676,0.004907346214413978
NOSIP,-0.02665963078474684,0.0008564766841330698,0.004887757866761933
HTATSF1,0.0,0.01683044715700516,0.004876251850814168
RPA2,0.0,0.016763243344836275,0.004856781024494862
NOTCH1,0.01745792551096579,-0.01722512154227232,0.004781590915194107
CEBPZ,0.0,0.015982076445426277,0.004630455098421217
ZDHHC6,-0.021742336220514115,0.003382138741157994,0.004627312774335916
BAMBI,0.06438124724045072,-0.01804374090667327,0.004626002338677057
POP4,-0.020777861287016412,0.0038610593278931094,0.0046042727958808295
CPNE3,0.0,0.015677900712478578,0.004542326870637225
COPB2,0.0,0.015560090271565791,0.004508193886814088
PLA2G4A,-0.019282526456438513,-0.03300437730006191,0.0044891315913708
LIPA,0.0,0.015455188471072223,0.00447780089760598
ATF1,0.0,0.01527102208997224,0.004424442739719915
ITGB1BP1,0.0,0.014844428201181219,0.004300846544065814
TJP1,0.05579040716785333,0.007858215788225504,0.004276318666514911
PAFAH1B3,0.004588547345581239,-0.009972142945450247,0.004260124865186471
FRS2,0.001104066197183509,0.02784822812151973,0.004258939359503881
ICMT,0.0,0.014589213528743995,0.004226903706586956
CHMP6,-0.02450224525735469,0.000391715452986353,0.004223895355417405
IARS2,0.0,0.01420508152986055,0.004115609909515574
HIF1A,0.014846542715025772,-0.014648561914657241,0.0040663533432776814
SLC25A46,0.0,0.013910968164088345,0.004030397031282629
PRKCH,-0.05516571232033255,-0.01805236779582854,0.004024115735466451
DCUN1D4,-0.023871271145459682,-0.0007078106248071109,0.0037994820186864377
CLSTN1,0.0,0.012970977829251572,0.0037580555083726185
MBTPS1,0.0,0.012969816591361918,0.0037577190652373985
FBXL12,-0.01539526031437561,0.013354127661563079,0.003738830746538656
PROS1,0.0,0.012505804309929204,0.00362328171339348
XPO7,0.0,0.011968842812207515,0.003467708930765924
CASP3,-0.0004934568172615864,0.03852127285621594,0.0034342552702420707
NMT1,0.0,0.01184965394338175,0.003433176577775755
SMARCC1,0.0,0.01124572327348483,0.0032582009506057683
NGRN,0.0,0.010889469716335236,0.0031549843187953183
SLC35B1,-0.04944243644824621,0.003763786904336335,0.002936444943498819
DCTD,0.0,0.00962143454158212,0.002787599019396796
SIRT3,-0.01987010410020014,-0.0061900827519500165,0.0026815932970899706
RFX5,-0.032492470368349076,-0.010938160901727076,0.002258858490381273
EIF5,0.005529218792141768,0.017294399563888552,0.0022030487309458472
CDC25B,0.03121036675449534,-0.052953671676171175,0.0021280507177989707
DYRK3,0.014419452855284131,-0.005041559037713081,0.0018470512805175364
PIK3CA,-0.00019504320966458856,0.009499292025722871,0.0018244994887394773
LAP3,0.003338711930827641,-0.02756746559412083,0.0013141080675515737
PLSCR1,-0.0036283851833887088,-0.028933299846612696,0.0004986381145000955
CDK7,0.021924834287034425,0.01104509106389338,0.00041288147758526336
RALB,0.017897893086275273,-0.03868827497927979,0.00035145985264020175
LPAR2,0.0,0.0,0.0
CRTAP,0.0,0.0,0.0
RAB4A,0.0,0.0,0.0
GAPDH,0.0,0.0,0.0
PIH1D1,-0.021749111892155566,-0.012593015132421266,0.0
TWF2,0.0,0.0,0.0
ARL4C,0.0,0.0,0.0
PLP2,0.0,0.0,0.0
GLOD4,-0.021617443740319476,-0.012516777581354738,0.0
PDS5A,0.047259398729662755,0.02736379886695176,0.0
IGFBP3,0.0,0.0,0.0
RRAGA,-0.034662792555819395,-0.020070202100751167,0.0
MRPS2,0.0,0.0,0.0
WDR61,-0.02901586002084352,-0.016800555633468904,0.0
FGFR4,0.0,0.0,0.0
MAST2,0.05680612414404353,0.032891475500576924,0.0
CBR3,0.0,0.0,0.0
HOMER2,0.08254737471758196,0.04779599020478123,0.0
WDTC1,0.0,0.0,0.0
TIMM17B,-0.04054603338975196,-0.023476674108286952,0.0
TSPAN6,-0.02287506086730432,-0.013244954050786784,0.0
HSPA4,0.02702427183839819,0.01564740049575814,0.0
MYL9,0.028061808201269238,0.01624814737603811,0.0
SLC25A4,-0.026184949621100448,-0.01516142215163918,0.0
MVP,0.0,0.0,0.0
ETFB,-0.022355069437507646,-0.012943872334134217,0.0
SLC2A6,0.0,0.0,0.0
PRSS23,-0.041045864393714195,-0.023766082679439682,0.0
ZW10,0.031008315317250332,0.017954212841300627,0.0
METRN,-0.03835282777700154,-0.022206779888843488,0.0
STK25,0.0,0.0,0.0
DNAJB2,0.026264815696174157,0.015207665634911384,0.0
USP1,0.025909518417487173,0.015001943947092627,0.0
POLD4,0.0,0.0,0.0
USP6NL,-0.02157298079308455,-0.012491032963821026,0.0
ME2,0.022657507525071126,0.013118987871365933,0.0
LYPLA1,-0.030211274416127476,-0.017492715922310612,0.0
CLPX,0.032341717552650466,0.018726269861893477,0.0
BACE2,-0.02179714402938943,-0.012620826356807247,0.0
SOX2,0.15377280049497957,0.08903642655342238,0.0
TRIM2,0.024431915150707775,0.014146392677204713,0.0
CYCS,0.024015852100593708,0.013905486827250556,0.0
XPNPEP1,0.0,0.0,0.0
EIF4G1,0.03749480564256401,0.02170997405251776,0.0
AKT1,0.0,0.0,0.0
COPS7A,0.0,0.0,0.0
TIMP2,0.0,0.0,0.0
PPP2R5E,0.01881460340280347,0.010893897026088003,0.0
EPHB2,0.026066774634380552,0.015092997316481924,0.0
RPIA,-0.028477761782472272,-0.016488989842086754,0.0
